date	importe	actividad	centro	quien
14/12/16	48.74	MATERIAL DE FERRETERÍA PARA EL PDM ARRABAL	SERVICIO DE INSTALACIONES DEPORTIVAS	FERRETERIA-ARIES-SA
21/10/16	48.7	MATERIAL DE FERRETERÍA PARA EL CDM ACTUR	SERVICIO DE INSTALACIONES DEPORTIVAS	FERRETERIA-ARIES-SA
03/02/17	48.64	MATERIAL PAPELERIA CC.MOVERA	OFICINA TECNICA DEL MAYOR	LANGA-SOLER-SL
23/03/16	48.62	Abrazaderas para reparaciones en Planta Potabilizadora	CICLO INTEGRAL DEL AGUA	MAINFER-SA
27/01/17	48.5	Impresiónd e cartelería Mercado Agroecológico de Valdespartera, Proyecto Huerta Life 12/ENV/ES 000919, Acción  D-2	DIRECCIÓN DE LA AGENCIA DE MEDIO AMBIENTEY SOSTENIBILIDAD	ELIAS GOICOECHEA CHAVARRI
14/11/16	48.44	VENDA DE YESO CMPS	S. SOCIALES COMUNITARIOS	SUMINISTROS-CLINICOS-LANAU-SL
22/09/16	48.41	JULIO 2016. SERVICIO MENSAJERÍA Y TRASLADOS MUPIS	SERVICIO DE IGUALDAD	GRUPO-LA-VELOZ-SOC-COOPERATIVA
13/01/17	48.4	CUSTODIA DE LLAVES TORREÓN FORTEA	SERVICIO DE CULTURA	TECNICOS-DE-ALARMAS-SA
29/12/16	48.4	MATERIAL ELÉCTRICO PARA EL CDM VALDEFIERRO	SERVICIO DE INSTALACIONES DEPORTIVAS	ELECTRICID-FERNANDO-MILLAN-SL
16/11/16	48.4	CUSTODIA DE LLAVES MUSEO PABLO GARGALLO	SERVICIO DE CULTURA	TECNICOS-DE-ALARMAS-SA
04/11/16	48.4	Arreglo sistema de accesos. Asistencia técnica On Line	SERVICIO DE CIUDAD INTELIGENTE	GOTOR-COMUNICACIONES-SA
27/07/16	48.4	ALQUILER MONITOR SONIDO CC.JUSLIBOL	OFICINA TECNICA DEL MAYOR	SERGLOEVEN ARAGON S.L
03/08/16	48.4	CUSTODIA DE LLAVES MUSEO PABLO GARGALLO	SERVICIO DE CULTURA	TECNICOS-DE-ALARMAS-SA
20/05/16	48.4	CUSTODIA DE LLAVES MUSEO PABLO GARGALLO	SERVICIO DE CULTURA	TECNICOS-DE-ALARMAS-SA
31/05/16	48.4	ALQUILER PANTALLA PROYECCIÓN DOCUMENTAL DÍAS 9 Y 10 DE MARZO	SERVICIO DE IGUALDAD	JOSE-ANTONIO BARRERA ABAD
19/05/16	48.4	CUSTODIA DE LLAVES MUSEO PABLO GARGALLO	SERVICIO DE CULTURA	TECNICOS-DE-ALARMAS-SA
23/06/16	48.4	INSPECCION PERIODICA C.C MIRALBUENO LOTE 2	EQUIPAMIENTOS INSTALACIONES	THYSSENKRUPP-ELEVADORES-SL
23/06/16	48.4	INSPECCION VARIOS APARATOS LOTE 2 FEBRERO 2016	EQUIPAMIENTOS INSTALACIONES	THYSSENKRUPP-ELEVADORES-SL
21/06/16	48.4	Asistencia remota solucionar problema acceso	SERVICIO DE CIUDAD INTELIGENTE	GOTOR-COMUNICACIONES-SA
12/04/16	48.4	SELLOS RABIA	OFICINA DE PROTECCIÓN ANIMAL	COLEGIO-OF-VETERINARIOS-PROV-Z
31/03/16	48.4	Reinicio y comprobación lector puerta principal	SERVICIO DE CIUDAD INTELIGENTE	GOTOR-COMUNICACIONES-SA
12/05/16	48.4	POR EL SUMINISTRO DE TROFEOS TORNEO FUTBOL SALA EDUCACION DE CALLE	JUNTA MUNICIPAL SAN JOSÉ	JULIO RIVERES ESPARZA
09/05/16	48.4	IMPRESION ENTRADAS CICLO FLAMENCO C.C. OLIVER	SERVICIO DE CENTROS CÍVICOS	JESUS-J GONZALEZ GOMEZ
26/04/16	48.4	RENOVACIÓN ANUAL DOMINIOS ZONA DE RAP FEBRERO 2016-FEBRERO 2017	SERVICIO DE JUVENTUD	VERIDIKA-MEDIA-&-DESIGN-SL
03/05/16	48.4	Tarjetas de visita Alcalde de Garrapinillos	JUNTA VECINAL GARRAPINILLOS	VJÑ-CREACION-Y-COMUNICACION-SC
17/03/16	48.4	POR SERVICIOS LAVANDERIA - ENERO	SERVICIO DE PREVENCIÓN Y SALUD LABORAL	LIMPIEZAS-DE-TEXTILES-SA
23/03/16	48.4	SUBSCRIPCION REVISTA FORMACION LABORAL	SECCION DE APOYO OPERATIVO	BORRMART S.A.
10/03/16	48.4	Se crea 1 cuenta para el CAT y para el CIEM	SERVICIO DE CIUDAD INTELIGENTE	GOTOR-COMUNICACIONES-SA
24/01/17	48.4	MANIVELA MODELO ROMA C.C. MIRALBUENO	SERVICIO DE CENTROS CÍVICOS	TOLDOS-LUCAS-SL
26/01/17	48.4	MANTENIMIENTO PERIODICO OCTUBRE 2016	EQUIPAMIENTOS INSTALACIONES	THYSSENKRUPP-ELEVADORES-SL
26/01/17	48.4	MANTENIMIENTO PERIODICO LOTE 2 NOVIEMBRE 2016	EQUIPAMIENTOS INSTALACIONES	THYSSENKRUPP-ELEVADORES-SL
23/02/16	48.38	MATERIAL GIMNASIO BOMBEROS CICLOS ARAGON	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	CICLOS-ARAGON-SA
05/12/16	48.38	MATERIALES PARA EL RIEGO DEL CDM MIRALBUENO	SERVICIO DE INSTALACIONES DEPORTIVAS	TALLERES-SAMPIETRO-SA
26/09/16	48.22	PELDAÑO PARA ESCALERA DE PISCINA DEL CDM ALBERTO MAESTRO	SERVICIO DE INSTALACIONES DEPORTIVAS	ADIEGO-HERMANOS-SA
16/11/16	48.22	REACTIVO LABORATORIO F-Q III	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	ISOSTANDARDS MATERIAL S.L.
23/11/16	48.19	POR EL SUMINISTRO DE COPAS PARA III TORNEO FEMENINO DE FUTBOL SALA	JUNTA MUNICIPAL SAN JOSÉ	JULIO RIVERES ESPARZA
17/10/16	48.17	FILTRO AIRE CORSA, LAVAPARABRISAS	SERVICIO DE CONSERVACION DE INFRAESTRUCTURAS	OVIDIO-RIN-SA
26/01/17	48.16	ILUSTRACION 31, 35 Y 25: CUOTA OCTUBRE Y NOVIEMBRE 2016	UNIDAD DE INVENTARIO Y GESTIÓN PATRIMONIAL	C.P. AV ILUSTRACION 25-31-35
02/12/16	48.16	ILUSTRACIÓN 31, 35 Y 25: CUOTA ABRIL Y MAYO 2016	UNIDAD DE INVENTARIO Y GESTIÓN PATRIMONIAL	C.P. AV ILUSTRACION 25-31-35
02/12/16	48.16	ILUSTRACIÓN 31, 35 Y 25: CUOTA AGOSTO Y SEPTIEMBRE 2016	UNIDAD DE INVENTARIO Y GESTIÓN PATRIMONIAL	C.P. AV ILUSTRACION 25-31-35
02/12/16	48.16	ILUSTRACIÓN 31, 35 Y 25: CUOTA JUNIO Y JULIO 2016	UNIDAD DE INVENTARIO Y GESTIÓN PATRIMONIAL	C.P. AV ILUSTRACION 25-31-35
20/05/16	48.16	ILUSTRACIÓN 31, 35 Y 25: CUOTA CDAD. OCTUBRE-NOVIEMBRE 2015	UNIDAD DE INVENTARIO Y GESTIÓN PATRIMONIAL	C.P. AV ILUSTRACION 25-31-35
20/05/16	48.16	ILUSTRACIÓN 31-35-25: CUOTA CDAD. FEBRERO-MARZO 2015	UNIDAD DE INVENTARIO Y GESTIÓN PATRIMONIAL	C.P. AV ILUSTRACION 25-31-35
12/05/16	48.16	ILUSTRACIÓN 31, 35 Y 25: CUOTA CDAD. FEBRERO A MARZO 2016	UNIDAD DE INVENTARIO Y GESTIÓN PATRIMONIAL	C.P. AV ILUSTRACION 25-31-35
12/05/16	48.16	ILUSTRACIÓN 31, 35 Y 25: CUOTA DICIEMBRE Y ENERO 2016	UNIDAD DE INVENTARIO Y GESTIÓN PATRIMONIAL	C.P. AV ILUSTRACION 25-31-35
14/11/16	48.09	PINTURA PARA EL CDM LA GRANJA	SERVICIO DE INSTALACIONES DEPORTIVAS	PRODUCTOS-RUIZ-ALFARO-SL
25/01/17	48.04	POR SERVICIOS LAVANDERIA NOVIEMBRE 2016	SERVICIO DE PREVENCIÓN Y SALUD LABORAL	LIMPIEZAS-DE-TEXTILES-SA
28/03/17	48	FOTOS Y DIBUJOS PARA EL BOLETIN DEL CIPAJ 2016	SERVICIO DE JUVENTUD	NORA MONGE BLESA
30/12/16	48	FOTOS Y DIBUJOS PARA EL BOLETÍN DEL CIPAJ 2016	SERVICIO DE JUVENTUD	AITOR LOPEZ GOMEZ
24/10/16	48	4 rollos cinta de aragon para Patrona	POLICIA LOCAL	JOSE-FELIPE PEÑA GONZALVO
30/08/16	48	INICIACIÓN A  LA DANZA. FUNKY IES JERONIMO ZURITA.  CÓD. 119/1/1	SERVICIO DE JUVENTUD	ENTABAN-SERVICIOS-SC
30/08/16	48	INICIACIÓN A  LA DANZA. FUNKY IES JERONIMO ZURITA.  CÓD. 118/1/1	SERVICIO DE JUVENTUD	ENTABAN-SERVICIOS-SC
27/07/16	48	FORMACION INFORMÁTICA PARA JÓVENES 3DS MAX 043/5  IES FÉLIX DE AZARA	SERVICIO DE JUVENTUD	ASOC. DE INFORMATICOS TRINIT
29/07/16	48	DANZA JAZZ COD. 098 BLOQUE 6	SERVICIO DE JUVENTUD	ALTABAN-SERVICIOS-SC
29/07/16	48	DANZA JAZZ COD. 098 BLOQUE 5	SERVICIO DE JUVENTUD	ALTABAN-SERVICIOS-SC
11/07/16	48	CURSO DE FORMACIÓN EN INFORMÁTICA PARA JOVENS  126/3 IES AVEMPACE	SERVICIO DE JUVENTUD	ASOC. DE INFORMATICOS TRINIT
11/07/16	48	CURSO DE FORMACIÓN EN INFORMÁTICA PARA JOVENS  004/5 PIEE PIGNATELLI	SERVICIO DE JUVENTUD	ASOC. DE INFORMATICOS TRINIT
11/07/16	48	FORMACION INFORMÁTICA PARA JÓVENES 3DS MAX 043/4 IES FÉLIX DE AZARA	SERVICIO DE JUVENTUD	ASOC. DE INFORMATICOS TRINIT
19/12/16	48	CURSO DE FORMACION EN INFORMATICA PARA JOVENES 126/2	SERVICIO DE JUVENTUD	ASOC. DE INFORMATICOS TRINIT
19/12/16	48	CURSO DE FORMACION EN INFORMATICA PARA JOVENES 126/1	SERVICIO DE JUVENTUD	ASOC. DE INFORMATICOS TRINIT
19/12/16	48	CURSO DE FORMACION EN INFORMATICA PARA JOVENES 089/1/1	SERVICIO DE JUVENTUD	ASOC. DE INFORMATICOS TRINIT
05/08/16	48	ACTIVIDADES EDUCATIVAS CÓDIGO 137 CANTO. BLOQUE 6	SERVICIO DE JUVENTUD	ALTABAN-SERVICIOS-SC
29/07/16	48	ACTIVIDADES EDUCATIVAS CÓDIGO 137 CANTO. BLOQUE 5	SERVICIO DE JUVENTUD	ALTABAN-SERVICIOS-SC
29/07/16	48	ACTIVIDADES EDUCATIVAS CÓDIGO 137 CANTO. BLOQUE 4	SERVICIO DE JUVENTUD	ALTABAN-SERVICIOS-SC
26/07/16	48	CURSO DE FORMACIÓN EN INFORMÁTICA PARA JOVENS  126/4 IES AVEMPACE	SERVICIO DE JUVENTUD	ASOC. DE INFORMATICOS TRINIT
26/07/16	48	CURSOS INFORMÁTICA PARA JÓVENES  090/1/1	SERVICIO DE JUVENTUD	ASOC. DE INFORMATICOS TRINIT
26/07/16	48	CURSOS INFORMÁTICA PARA JÓVENES  148_1	SERVICIO DE JUVENTUD	ASOC. DE INFORMATICOS TRINIT
21/06/16	48	ACTIVIDADES EDUCATIVAS A TRAVES DEL BANCO COD. ACT. 137 CANTO	SERVICIO DE JUVENTUD	ALTABAN-SERVICIOS-SC
21/06/16	48	ACTIVIDADES EDUCATIVAS A TRAVES DEL BANCO COD. ACT. 098 DANZA JAZZ	SERVICIO DE JUVENTUD	ALTABAN-SERVICIOS-SC
10/06/16	48	PRESOSTATO COMPRESOR	S. SOCIALES COMUNITARIOS	DAVID-ANTONIO GRACIA MAULEON
05/04/16	48	INICIACION ARTES ESCÉNICAS. TEATRO CJ ACTUR CODIGO 003/3	SERVICIO DE JUVENTUD	ENTABAN-SERVICIOS-SC
05/04/16	48	CURSO DE FORMACIÓN EN INFORMÁTICA PARA JOVENS 3DS MAX  043/3 PIEE FELIX DE AZARA	SERVICIO DE JUVENTUD	ASOC. DE INFORMATICOS TRINIT
20/04/16	48	MATERIAL PARA INDUMENTARIA ARAGONESA	OFICINA TECNICA DEL MAYOR	EL-CORTE-INGLES-SA
06/05/16	48	CURSOS INFORMÁTICA PARA JÓVENES  004/4	SERVICIO DE JUVENTUD	ASOC. DE INFORMATICOS TRINIT
20/04/16	48	DANZA JAZZ. CODIGO 098 BLOQUE 3	SERVICIO DE JUVENTUD	ALTABAN-SERVICIOS-SC
20/04/16	48	CANTO. CÓDIGO 137. BLOQUE 2	SERVICIO DE JUVENTUD	ALTABAN-SERVICIOS-SC
23/03/16	48	TALLER DE CURSO DE TEATRO IES RAMON PIGNATELLI	SERVICIO DE JUVENTUD	RUBEN GRACIA GAVIN
22/03/16	48	INICIACIÓN A  LA DANZA. FUNKY IES JERONIMO ZURITA.  CÓD. 118/1	SERVICIO DE JUVENTUD	ENTABAN-SERVICIOS-SC
22/03/16	48	INICIACIÓN A  LA DANZA. FUNKY IES JERONIMO ZURITA.  CÓD. 119/1	SERVICIO DE JUVENTUD	ENTABAN-SERVICIOS-SC
28/03/16	48	DANZA JAZZ. CODIGO 098 BLOQUE 2	SERVICIO DE JUVENTUD	ALTABAN-SERVICIOS-SC
28/03/16	48	ACTIVIDAD EDUCATIVA. CODIGO 137 CANTO	SERVICIO DE JUVENTUD	ALTABAN-SERVICIOS-SC
28/03/16	48	CURSO DE FORMACION EN INFORMATICA PARA JOVENES 004/3	SERVICIO DE JUVENTUD	ASOC. DE INFORMATICOS TRINIT
11/03/16	48	SUSCRIPCIÓN REVISTA TEATRO  PARA PATRONATO DE ARTES ESCÉNICAS	SERVICIO DE CONTRATACIÓN	ASOCIACIÓN DE DIRECTORES DE ESCENA DE ESPAÑA (ADE)
11/03/16	48	SUSCRIPCIÓN REVISTA ADE TEATRO PARA CONSEJERO DE ECONOMIA Y CULTURA	SERVICIO DE CONTRATACIÓN	ASOCIACIÓN DE DIRECTORES DE ESCENA DE ESPAÑA (ADE)
18/03/16	48	FORMACIÓN INFORMÁTICA PARA JÓVENES 3DS MAX  043/2	SERVICIO DE JUVENTUD	ASOC. DE INFORMATICOS TRINIT
01/02/17	48	IES RAMON PIGNATELLI PIANO Y TECLADOS 014/1	SERVICIO DE JUVENTUD	DIVERTIMUSICA EDUACIÓN Y SERVICIOS, S.L.
25/01/17	48	013/1 CURSO DE TEATRO: TALLER DE I.E.S. FELIX AZARA	SERVICIO DE JUVENTUD	RUBEN GRACIA GAVIN
27/01/17	48	INICIACION A LA MUSICA GUITARRA ESPAÑOLA IES SANTIAGO HERNANDEZ	SERVICIO DE JUVENTUD	ENTABAN-SERVICIOS-SC
27/01/17	48	INICIACION A LA MUSICA GUITARRA ESPAÑOLA IES MIGUEL DE MOLINOS	SERVICIO DE JUVENTUD	ENTABAN-SERVICIOS-SC
27/01/17	48	INICIACION A LA DANZA FUNKY IES AVEMPACE codigo 81/1	SERVICIO DE JUVENTUD	ENTABAN-SERVICIOS-SC
27/01/17	48	ACTIVIDAD EDUCATIVA. BATERIA COD. 046 BLOQUE 1	SERVICIO DE JUVENTUD	ALTABAN-SERVICIOS-SC
27/01/17	48	ACTIVIDAD EDUCATIVA. BATERIA COD. 046 BLOQUE 2	SERVICIO DE JUVENTUD	ALTABAN-SERVICIOS-SC
27/01/17	48	CURSO DE FORMACION 3DS MAX PARA JOVENES 027/1	SERVICIO DE JUVENTUD	ASOC. DE INFORMATICOS TRINIT
27/01/17	48	CURSO DE FORMACION 3DS MAX PARA JOVENES 027/2	SERVICIO DE JUVENTUD	ASOC. DE INFORMATICOS TRINIT
27/01/17	48	CURSO DE FORMACION EN INFORMATICA PARA JOVENES 016/1	SERVICIO DE JUVENTUD	ASOC. DE INFORMATICOS TRINIT
27/01/17	48	CURSO DE FORMACION EN INFORMATICA PARA JOVENES 016/2	SERVICIO DE JUVENTUD	ASOC. DE INFORMATICOS TRINIT
30/01/17	48	TRABAJO SOBRE EVALUACIONES TALLERES NUEVOS MAYORES	OFICINA TECNICA DEL MAYOR	FUNDACION-LA-CARIDAD
13/01/17	48	ACTIVIDAD EDUCATIVA. DANZA JAZZ COD. 108 BLOQUE 1	SERVICIO DE JUVENTUD	ALTABAN-SERVICIOS-SC
16/06/16	47.84	SUSCRIPCIÓN ANUAL A REVISTA PISCINAS HOY - 2016	SERVICIO DE INSTALACIONES DEPORTIVAS	ONE DROP MARK & SERVICES
12/05/16	47.82	MATERIALES Y HERRAMIENTAS BRIGADA CEMENTERIO	SER. ATENCIÓN AL CIUDADANO Y CEMENTERIO	FERRETERIA-ROYMAR-SL
14/04/16	47.81	Material para trabajos de mantenimiento en Planta Potabilizadora	CICLO INTEGRAL DEL AGUA	DURBAN-MAQUINARIA-PARA-LA-CONSTR
12/05/16	47.79	envío documentación puente nacional	ALCALDÍA	MUNDI-EXPRESS-ARAGON-SL
30/09/16	47.79	Gastos mensajería Dirección Finanzas	SERVICIO ADMINISTRATIVO DE ECONOMIA	MUNDI-EXPRESS-ARAGON-SL
11/07/16	47.79	envío documentación puente nacional	ALCALDÍA	MUNDI-EXPRESS-ARAGON-SL
08/11/16	47.72	MATERIAL DE FONTANERIA SANEAMIENTOS SANJUAN	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	SANEAMIENTO-SANJUAN-SL
17/03/16	47.7	Viaje tren 22/01 BCN/ZAZ Antonio Blas	POLICIA LOCAL	VIAJES-EL-CORTE-INGLES-SA
17/03/16	47.7	Viaje tren 22/01 BCN/ZAZ Elena Giner	POLICIA LOCAL	VIAJES-EL-CORTE-INGLES-SA
17/03/16	47.7	Viaje tren 22/01 BCN/ZAZ Raul Royo	POLICIA LOCAL	VIAJES-EL-CORTE-INGLES-SA
29/12/16	47.67	Reparación material gimnasio	POLICIA LOCAL	TELJU FITNESS S.L.
30/01/17	47.55	MATERIAL ELÉCTRICO PARA LA UNIDAD DE INFORMÁTICA	SERVICIO DE INSTALACIONES DEPORTIVAS	AESA-ARAGONESA DE EQUIPAMIENTO
30/01/17	47.52	MANTENIMIENTO HIGIÉNICO C.C. S. ALLENDE	SERVICIO DE CENTROS CÍVICOS	SERVICIOS CONTENEDORES HIGIEN. SANITAR. S.A.
04/11/16	47.52	UNIDADES HIGIENICAS Y ALFONBRA	SERVICIO DE CENTROS CÍVICOS	RENTOKIL-INITIAL-SA
15/12/16	47.52	MANTENIMIENTO CONTENEDORES  01/07/16-30-09-16 C.C SALVADOR ALLENDE	SERVICIO DE CENTROS CÍVICOS	SERVICIOS CONTENEDORES HIGIEN. SANITAR. S.A.
26/08/16	47.52	MANTENIMIENTO HIGIÉNICO C.C. CASABLANCA	SERVICIO DE CENTROS CÍVICOS	RENTOKIL-INITIAL-SA
18/05/16	47.52	MANTENIMIENTO HIGIENICO C.C. S. ALLENDE	SERVICIO DE CENTROS CÍVICOS	SERVICIOS CONTENEDORES HIGIEN. SANITAR. S.A.
14/04/16	47.52	MANTENIMIENTO HIGIÉNICO C.C. S. ALLENDE	SERVICIO DE CENTROS CÍVICOS	SERVICIOS CONTENEDORES HIGIEN. SANITAR. S.A.
18/01/17	47.52	REPARACION VEHICULO ARTAL VEHICULOS ZARAGOZA	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	ARTAL-VEHICULOS-ZARAGOZA-SL
12/05/16	47.5	MANTENIMIENTO HIGIÉNICO C.C. CASABLANCA	SERVICIO DE CENTROS CÍVICOS	RENTOKIL-INITIAL-SA
25/01/17	47.47	MATERIAL DE LIMPIEZA PARA EL PDM LA JOTA	SERVICIO DE INSTALACIONES DEPORTIVAS	BLAROZAR-SL
05/04/16	47.46	MATERIAL DE FERRETERÍA PARA EL CDM SAN JUAN	SERVICIO DE INSTALACIONES DEPORTIVAS	MAINFER-SA
08/03/16	47.43	Suministro ambientador y varios par la Junta Municipal	JUNTA MUNICIPAL CASCO HISTÓRICO	ELIS MANOMATIC S.A.
08/03/16	47.43	Suminstro ambientador y varios retrasado	JUNTA MUNICIPAL CASCO HISTÓRICO	ELIS MANOMATIC S.A.
17/08/16	47.4	BOMBONAS DE BUTANO E.S.SAN JUAN BOSCO	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	ESTACION-SERVICIO-S-JUAN-BOSCO
13/07/16	47.4	BOMBONAS DE BUTANO E.S. SAN JUAN BOSCO	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	ESTACION-SERVICIO-S-JUAN-BOSCO
31/03/16	47.35	Maquina de etiquetar	SERVICIO DE CIUDAD INTELIGENTE	LANGA-SOLER-SL
17/01/17	47.34	SERVICIO AUXILIAR SALA EXPOSICIONES TORREÓN FORTEA	SERVICIO DE CULTURA	SERVICIOS-SECURITAS-SA
20/10/16	47.34	REVISION ALARMA CC.SALVADOR ALLENDE	OFICINA TECNICA DEL MAYOR	DASIT-SA
13/06/16	47.34	SERVICIOS AUXILIARES SALA EXPOSICIONES FORTEA	SERVICIO DE CULTURA	SERVICIOS-SECURITAS-SA
20/05/16	47.32	MATERIAL DE FONTANERÍA PARA EL CDM MIRALBUENO	SERVICIO DE INSTALACIONES DEPORTIVAS	SALTOKI SUMINISTROS ZARAGOZA S.L.
17/10/16	47.3	MENUS CC. VALDEFIERRO	OFICINA TECNICA DEL MAYOR	GASTRONOMIA AUGUSTA,S.L.
31/01/17	47.2	MATERIAL CAFÉ ENTIDADES	JUNTA VECINAL MOVERA	SANTIAGO GRACIA TRIGUERO
19/12/16	47.2	Viaje tren 07/11 ZAZ/BCN Antonio B.Soriano	POLICIA LOCAL	VIAJES-EL-CORTE-INGLES-SA
19/12/16	47.2	Viaje tren10/11 BCN/ZGZ Antonio B.Soriano	POLICIA LOCAL	VIAJES-EL-CORTE-INGLES-SA
31/10/16	47.19	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS 2	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	PINTURAS-SANTAFE-SL
05/05/16	47.16	MANTENIMIENTO DE CONTENEDORES HIGIÉNICOS DEL PDM SAN BRAULIO - ENE.-FEB.16	SERVICIO DE INSTALACIONES DEPORTIVAS	SERVICIOS CONTENEDORES HIGIEN. SANITAR. S.A.
15/11/16	47.16	MANTENIMIENTO DE CONTENEDORES HIGIÉNICOS DEL PDM SAN BRAULIO - MAY.-JUN.16	SERVICIO DE INSTALACIONES DEPORTIVAS	SERVICIOS CONTENEDORES HIGIEN. SANITAR. S.A.
05/10/16	47.16	MANTENIMIENTO DE CONTENEDORES HIGIÉNICOS DEL PDM SAN BRAULIO - MAR.-ABR.16	SERVICIO DE INSTALACIONES DEPORTIVAS	SERVICIOS CONTENEDORES HIGIEN. SANITAR. S.A.
17/11/16	47.13	MATERIAL ELECTRÓNICO PARA LA UNIDAD DE INFORMÁTICA	SERVICIO DE INSTALACIONES DEPORTIVAS	DIOTRONIC-SA
27/04/16	47.11	MATERIAL DE FONTANERÍA PARA LA BRIGADA DE MANTENIMIENTO	SERVICIO DE INSTALACIONES DEPORTIVAS	SANEAMIENTOS-ZARAGOZA-SA
27/04/16	47.11	MATERIAL DE FONTANERÍA PARA LA BRIGADA DE MANTENIMIENTO	SERVICIO DE INSTALACIONES DEPORTIVAS	SANEAMIENTOS-ZARAGOZA-SA
10/05/16	47.08	MATERIAL FUNGIBLE LABORATORIO F-Q II	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	COMERCIAL-RAFER-SL
19/12/16	47.02	MATERIAL FONTANERIA SANEAMIENTO SANJUAN	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	SANEAMIENTO-SANJUAN-SL
31/10/16	46.97	GASTOS FUNCIONAMIENTO CEMENTERIO	SER. ATENCIÓN AL CIUDADANO Y CEMENTERIO	DIPUTACION PROVINCIAL DE ZARAGOZA
30/09/16	46.96	MANTENIMIENTO DE CONTENEDORES HIGIÉNICOS DEL CDM SAN GREGORIO - VERANO.16	SERVICIO DE INSTALACIONES DEPORTIVAS	SERVICIOS CONTENEDORES HIGIEN. SANITAR. S.A.
30/09/16	46.86	MANTENIMIENTO DE CONTENEDORES HIGIÉNICOS DEL CDM LA JOTA - MAY.-JUN.16	SERVICIO DE INSTALACIONES DEPORTIVAS	SERVICIOS CONTENEDORES HIGIEN. SANITAR. S.A.
14/06/16	46.84	MATERIAL DE FERRETERÍA PARA EL CDM LA GRANJA	SERVICIO DE INSTALACIONES DEPORTIVAS	FERRETERIA-ROYMAR-SL
22/06/16	46.72	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	WURT-ESPAÑA-SA
14/06/16	46.72	MATERIAL DE FONTANERÍA PARA EL CDM PEÑAFLOR	SERVICIO DE INSTALACIONES DEPORTIVAS	SALTOKI SUMINISTROS ZARAGOZA S.L.
05/07/16	46.59	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	WURT-ESPAÑA-SA
17/11/16	46.55	MATERIAL ELÉCTRICO PARA EL CDM SANTA ISABEL	SERVICIO DE INSTALACIONES DEPORTIVAS	ELEKTRA ARAGON XXI S.A.
27/04/16	46.44	MATERIAL ELÉCTRICO PARA EL CDM PEÑAFLOR	SERVICIO DE INSTALACIONES DEPORTIVAS	ELEKTRA ARAGON XXI S.A.
13/06/16	46.39	SERVICIOS AUXILIARES BALCON SAN LAZARO	SERVICIO DE CULTURA	SERVICIOS-SECURITAS-SA
17/06/16	46.34	MATERIAL DE FERRETERÍA PARA EL CDM TORRERO	SERVICIO DE INSTALACIONES DEPORTIVAS	FERRETERIA-LAIN-SL
05/08/16	46.28	Materiales para actividades expositivas	DIRECCIÓN DE LA AGENCIA DE MEDIO AMBIENTEY SOSTENIBILIDAD	JOSE-ALFONSO-SA
14/06/16	46.23	MATERIAL DE FONTANERÍA PARA LA BRIGADA DE MANTENIMIENTO	SERVICIO DE INSTALACIONES DEPORTIVAS	SALTOKI SUMINISTROS ZARAGOZA S.L.
12/01/17	46.2	Viaje tren 25/11 MAD/ZGZ Oscar Pretel	POLICIA LOCAL	VIAJES-EL-CORTE-INGLES-SA
29/12/16	46.2	CÉSPED PARA EL CDM LA JOTA	SERVICIO DE INSTALACIONES DEPORTIVAS	AGROZAR, S.L.
28/10/16	46.2	SUSTITUIR TUBO PISCINA BOMBEROS WATER-POOL	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	WATER-POOL PROYECT S.L.
28/09/16	46.2	Vijae ponente taller PROYECTA MEDIA, Sergio Duce	SERVICIO DE CIUDAD INTELIGENTE	VIAJES-EL-CORTE-INGLES-SA
18/07/16	46.2	Tren Zaragoza- Madrid de Superintendente	POLICIA LOCAL	VIAJES-EL-CORTE-INGLES-SA
18/07/16	46.2	Tren Madrid-Zaragoza de Superintendente	POLICIA LOCAL	VIAJES-EL-CORTE-INGLES-SA
18/08/16	46.2	Viaje ponente TALLER CINE SIN AUTORIAS, Gerardo Tuduri	SERVICIO DE CIUDAD INTELIGENTE	VIAJES-EL-CORTE-INGLES-SA
18/08/16	46.2	Viaje ponente Jornadas C3 , M.A. Uriondo	SERVICIO DE CIUDAD INTELIGENTE	VIAJES-EL-CORTE-INGLES-SA
